standage,yhat,yhat_mean,yhat_lower,yhat_upper,group,trait,variable,rsq
72,0.5624507376820852,0.5624507376820852,-0.2401901323673116,1.701550856793999,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
75,0.5585132179354918,0.5585132179354918,-0.2386596451397377,1.6911609618672185,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
78,0.553585772090174,0.553585772090174,-0.24153969158000216,1.6819831654476156,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
81,0.5479694214094953,0.5479694214094953,-0.23930417837882867,1.6622129533519547,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
84,0.5365234452890243,0.5365234452890243,-0.23643727633024206,1.619094864820795,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
87,0.5273768688007665,0.5273768688007665,-0.23561022703532475,1.6002730250324357,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
90,0.5201922021750018,0.5201922021750018,-0.22789146013849743,1.574590792597333,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
93,0.488519638844782,0.488519638844782,-0.22679747055340965,1.4387929239538337,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
96,0.4881076967786095,0.4881076967786095,-0.22390321462638285,1.4013360151195695,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
99,0.48160177525088554,0.48160177525088554,-0.22024736730217634,1.360451420959669,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
102,0.46888165869917814,0.46888165869917814,-0.21764233137563402,1.3165669250328182,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
105,0.4678157575586061,0.4678157575586061,-0.2153068263300412,1.3113119438007783,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
108,0.47119721544850535,0.47119721544850535,-0.2126946564905712,1.3132686840609644,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
111,0.4676152702577464,0.4676152702577464,-0.2119792685953442,1.3017545110687188,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
114,0.466513814286081,0.466513814286081,-0.20881721974200249,1.2947725743411664,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
117,0.46089849748306705,0.46089849748306705,-0.20699627621548863,1.280562930017253,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
120,0.4586902736606385,0.4586902736606385,-0.21041660547141833,1.2747596374232546,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
123,0.4589994552080385,0.4589994552080385,-0.21043129176457304,1.2738589474989015,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
126,0.458806757465584,0.458806757465584,-0.2098489250132651,1.27373126947538,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
129,0.46005121898637413,0.46005121898637413,-0.20842658058995714,1.2749573111290642,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
132,0.46022463579374695,0.46022463579374695,-0.20609641214870403,1.2733181677763354,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
135,0.46018664894440103,0.46018664894440103,-0.20581293510521176,1.2715766505763975,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
138,0.4591796388037766,0.4591796388037766,-0.21110955733725575,1.2712888517673502,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
141,0.45874902742612245,0.45874902742612245,-0.2087179265296049,1.2687356229976168,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
144,0.45865180312826337,0.45865180312826337,-0.20740521712487459,1.267991442828052,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
147,0.4586859180219456,0.4586859180219456,-0.2059783721675746,1.267802737653681,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
150,0.4575058118817484,0.4575058118817484,-0.2061278876909514,1.2668803007210236,Warm Temperatures (Upper 25%),bark_thickness,Temperature (PC),0.7231874832018363
0,-0.7243802791359846,-0.7243802791359846,-1.28309084644572,0.21079631095646695,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
3,-0.6025317204155943,-0.6025317204155943,-1.1442764289860394,0.23480749107983864,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
6,-0.5694344824583287,-0.5694344824583287,-1.1255160887989806,0.321418844845558,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
9,-0.5077521053867791,-0.5077521053867791,-1.0688258175959346,0.3629009514257566,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
12,-0.4936449884112017,-0.4936449884112017,-1.0699136547055204,0.39932357973873905,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
15,-0.4808386914173949,-0.4808386914173949,-1.0681440460246807,0.42882606643882143,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
18,-0.4880018987631636,-0.4880018987631636,-1.0688983960772824,0.3660635958974755,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
21,-0.4973455465442647,-0.4973455465442647,-1.0931137346286044,0.3411421003822187,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
24,-0.500398013490967,-0.500398013490967,-1.1250524384665648,0.3294973283881548,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
27,-0.5070875779206778,-0.5070875779206778,-1.1547107988583667,0.3164825310156956,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
30,-0.5153414940776131,-0.5153414940776131,-1.1763321835249259,0.2844164593145717,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
33,-0.5221398489565758,-0.5221398489565758,-1.1800985006111475,0.25079635993480465,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
36,-0.5371981875021892,-0.5371981875021892,-1.1960917766417454,0.23518171732646392,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
39,-0.5665609309080376,-0.5665609309080376,-1.2700330124933814,0.23971492899635197,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
42,-0.622288315573622,-0.622288315573622,-1.4302516371201903,0.24924786854004521,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
45,-0.6561180973209259,-0.6561180973209259,-1.5352337111856706,0.24066008961385743,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
48,-0.6641451550596768,-0.6641451550596768,-1.5413859522567612,0.22008538501760674,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
51,-0.6689949195867809,-0.6689949195867809,-1.5464741913282112,0.21649639840037938,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
54,-0.6686372689900529,-0.6686372689900529,-1.5426449792782149,0.21683839632245228,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
57,-0.6646825417739608,-0.6646825417739608,-1.544309952481763,0.2281130042731767,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
60,-0.6620880786500789,-0.6620880786500789,-1.5392079408053263,0.2389221362112684,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
63,-0.6628556090674883,-0.6628556090674883,-1.5433282819241216,0.23782637937656473,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
66,-0.660337924854348,-0.660337924854348,-1.5462533187218024,0.2418832123434823,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
69,-0.6599562333035793,-0.6599562333035793,-1.5476290404599298,0.241642246076896,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
72,-0.6615610403665685,-0.6615610403665685,-1.5622839375630622,0.24145495077473508,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
75,-0.6629069108887474,-0.6629069108887474,-1.5684696593680085,0.24564274874609032,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
78,-0.6650350065894735,-0.6650350065894735,-1.5869292721591775,0.24013413858250401,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
81,-0.6688822050893924,-0.6688822050893924,-1.588040303435782,0.24415156409912814,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
84,-0.6715559538385919,-0.6715559538385919,-1.6136790513695545,0.25095112607980163,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
87,-0.6843562065474261,-0.6843562065474261,-1.6196682677822747,0.24249769034756594,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
90,-0.6981638839991866,-0.6981638839991866,-1.6483801290613058,0.23103439556174626,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
93,-0.7080389535502865,-0.7080389535502865,-1.6533522578921924,0.21835229506689444,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
96,-0.7199544047644632,-0.7199544047644632,-1.6664801362581365,0.22306137541757406,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
99,-0.7506625871096748,-0.7506625871096748,-1.6707914759170968,0.2107704662557472,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
102,-0.7769158631609496,-0.7769158631609496,-1.6798533397965199,0.2071201454310449,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
105,-0.7953968371223492,-0.7953968371223492,-1.6788626488180431,0.19267018240175676,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
108,-0.804044634344054,-0.804044634344054,-1.672529703968618,0.18722101261034108,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
111,-0.8102272715315935,-0.8102272715315935,-1.6707281163071566,0.1538977765345786,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
114,-0.8178175610536713,-0.8178175610536713,-1.6688062062168638,0.14527120082106226,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
117,-0.8231270031413399,-0.8231270031413399,-1.6741600118928512,0.13911280924555477,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
120,-0.8362346493181396,-0.8362346493181396,-1.6830717272317903,0.13240625680075221,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
123,-0.8420729103804575,-0.8420729103804575,-1.6872124471434384,0.12085981578381173,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
126,-0.8484699975340438,-0.8484699975340438,-1.688980974495718,0.1007285565174636,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
129,-0.8521638123458591,-0.8521638123458591,-1.6925968510280416,0.09396201135031422,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
132,-0.852063369192475,-0.852063369192475,-1.6956158720816707,0.09947265860934076,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
135,-0.8494491589467452,-0.8494491589467452,-1.6968718954932962,0.10652779964920359,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
138,-0.84467183665621,-0.84467183665621,-1.6950829839150425,0.10446925308848523,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
141,-0.8407680349308192,-0.8407680349308192,-1.6883944922324474,0.11027940106450611,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
144,-0.8375467825096471,-0.8375467825096471,-1.6846048765515043,0.1112114560792323,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
147,-0.8317809966454652,-0.8317809966454652,-1.683992449797342,0.11661959816258372,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
150,-0.8269363375325405,-0.8269363375325405,-1.681695977973368,0.13260909176327865,Cold Temperatures (Lower 25%),conduit_diam,Temperature (PC),0.6268490370544101
0,-0.5764565763833699,-0.5764565763833699,-1.721531250672839,0.3374027227657461,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
3,-0.5717033562207232,-0.5717033562207232,-1.7219864653187393,0.34248522034082557,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
6,-0.5663988117907457,-0.5663988117907457,-1.7251079868610042,0.32704736377757154,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
9,-0.5810489198936424,-0.5810489198936424,-1.7539923518955107,0.3345804232662221,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
12,-0.600386755696056,-0.600386755696056,-1.8146863804471207,0.33885703573362863,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
15,-0.6086052013703004,-0.6086052013703004,-1.8362557618551312,0.350494021865162,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
18,-0.6139474705719606,-0.6139474705719606,-1.8546417893364349,0.35382755482518957,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
21,-0.6226681749237267,-0.6226681749237267,-1.862041164447841,0.364014535095409,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
24,-0.6196697953860849,-0.6196697953860849,-1.870602741246003,0.349346584024337,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
27,-0.6087565170882142,-0.6087565170882142,-1.8614054625868517,0.37519930740303803,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
30,-0.5996313357014437,-0.5996313357014437,-1.8526751927393317,0.3858513994870626,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
33,-0.5887699787416046,-0.5887699787416046,-1.8354226587573355,0.400016224365642,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
36,-0.5684381853537602,-0.5684381853537602,-1.8121091946234333,0.409562668238676,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
39,-0.5626091238009315,-0.5626091238009315,-1.8057469472317171,0.42049706149289096,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
42,-0.5496084176927646,-0.5496084176927646,-1.7940392335521287,0.4302629118155336,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
45,-0.5259203911287962,-0.5259203911287962,-1.753274081562389,0.4246427353814654,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
48,-0.5106939245056095,-0.5106939245056095,-1.7378819119890094,0.4423323626786186,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
51,-0.48706306556961737,-0.48706306556961737,-1.7452942929989073,0.4452342336606131,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
54,-0.4819503295597662,-0.4819503295597662,-1.7466056014783502,0.4539717615751656,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
57,-0.4353102396156481,-0.4353102396156481,-1.7393143360809544,0.4610028507321552,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
60,-0.4037589981068793,-0.4037589981068793,-1.7431382698692055,0.48860643873428533,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
63,-0.3926649890729669,-0.3926649890729669,-1.754375777568044,0.4853027150680986,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
66,-0.38554856042256924,-0.38554856042256924,-1.7697366703808108,0.5002893981714343,Warm Temperatures (Upper 25%),conduit_diam,Temperature (PC),0.7489312723686807
